,emptyNet,x,y,isGoal,distanceToNet,relativeAngleToNet,season
1,0,-65.0,-20.0,0,32.01562118716424,-38.65980825409009,2020
1,0,40.0,-11.0,0,51.19570294468082,-4.836583445735302,2020
1,0,-58.0,2.0,0,32.0624390837628,3.576334374997351,2020
1,0,-67.0,4.0,0,23.345235059857504,9.865806943084367,2020
1,0,-69.0,14.0,0,25.238858928247925,33.690067525979785,2020
1,0,-45.0,-18.0,0,48.46648326421054,-21.80140948635181,2020
1,0,-50.0,-16.0,0,43.08131845707603,-21.80140948635181,2020
1,0,48.0,-13.0,0,43.965895873961216,-5.381547052131923,2020
1,0,52.0,27.0,0,46.61544808322666,10.765755544742913,2020
1,0,36.0,-4.0,0,54.147945482723536,-1.8183029644518336,2020
1,0,68.0,0.0,1,22.0,0.0,2020
1,0,38.0,-35.0,0,62.68173577685928,-15.292987685985775,2020
1,0,51.0,-25.0,0,46.32493928760188,-10.054335599994348,2020
1,0,-41.0,-18.0,0,52.20153254455275,-20.1706534118504,2020
1,0,-65.0,5.0,0,25.495097567963924,11.309932474020213,2020
1,0,75.0,-14.0,0,20.518284528683193,-4.849843901782814,2020
1,0,96.0,9.0,0,10.816653826391969,2.7702157972001924,2020
1,0,80.0,0.0,1,10.0,0.0,2020
1,0,83.0,-12.0,1,13.892443989449804,-3.9679181379869037,2020
1,0,53.0,-8.0,0,37.8549864614954,-3.2020205833221422,2020
1,0,60.0,-13.0,0,32.69556544854363,-4.953257477842062,2020
1,0,59.0,20.0,0,36.89173349139343,7.645013271670718,2020
1,0,-47.0,27.0,0,50.774009099144415,32.12499844038752,2020
1,0,-73.0,5.0,0,17.72004514666935,16.389540334034784,2020
1,0,-57.0,-15.0,0,36.24913792078372,-24.443954780416536,2020
1,0,-54.0,-12.0,0,37.94733192202055,-18.43494882292201,2020
1,0,31.0,21.0,0,62.625873247404705,9.84582236785257,2020
1,0,64.0,2.0,0,26.076809620810597,0.7440592028887094,2020
1,0,-67.0,-5.0,0,23.53720459187964,-12.264773727892402,2020
1,0,-57.0,12.0,0,35.11409973215888,19.98310652189998,2020
1,0,-71.0,-23.0,1,29.832867780352597,-50.44033203100551,2020
1,0,-81.0,1.0,0,9.055385138137417,6.34019174590991,2020
1,0,-78.0,4.0,0,12.649110640673518,18.43494882292201,2020
1,0,-66.0,-4.0,0,24.331050121192877,-9.462322208025617,2020
1,0,41.0,15.0,0,51.24451190127583,6.532136687852445,2020
1,0,68.0,34.0,0,40.496913462633174,12.144278049567005,2020
1,0,-61.0,14.0,0,32.202484376209235,25.769327624338715,2020
1,0,40.0,18.0,0,53.14132102234569,7.8831393167297295,2020
1,0,58.0,-7.0,0,32.7566787083184,-2.707917485866198,2020
1,0,-65.0,-7.0,0,25.96150997149434,-15.642246457208728,2020
1,0,-74.0,7.0,0,17.46424919657298,23.629377730656817,2020
1,0,74.0,7.0,0,17.46424919657298,2.4440680576354086,2020
1,0,35.0,13.0,0,56.515484603779164,5.937416099481517,2020
1,0,46.0,4.0,0,44.181444068749045,1.6846843178962914,2020
1,0,49.0,9.0,0,41.97618372363071,3.7046274420771175,2020
1,0,73.0,8.0,0,18.788294228055936,2.8098081360702802,2020
1,0,-81.0,1.0,0,9.055385138137417,6.34019174590991,2020
1,0,69.0,2.0,1,21.095023109728988,0.7206636225176557,2020
1,0,-74.0,18.0,0,24.08318915758459,48.366460663429805,2020
1,0,-60.0,13.0,0,32.69556544854363,23.428692808745403,2020
1,0,-66.0,1.0,0,24.020824298928627,2.3859440303888126,2020
1,0,61.0,-9.0,0,30.364452901377952,-3.4109449553557223,2020
1,0,-62.0,10.0,0,29.732137494637012,19.65382405805331,2020
1,0,-94.0,0.0,1,4.0,180.0,2020
1,0,-60.0,2.0,0,30.066592756745816,3.8140748342903543,2020
1,0,52.0,10.0,0,39.293765408777,4.028263666485141,2020
2,0,50.0,-17.0,0,43.46262762420146,-6.923448914810532,2020
2,0,29.0,33.0,0,69.35416353759881,15.499275376500837,2020
2,0,-67.0,-22.0,0,31.827660925679098,-43.72696997994329,2020
2,0,-53.0,3.0,0,37.12142238654117,4.635463426902643,2020
2,0,-44.0,-10.0,0,47.07440918375928,-12.264773727892402,2020
2,0,49.0,-29.0,0,50.21951811795888,-11.784748506262801,2020
2,0,33.0,-19.0,0,60.08327554319921,-8.781162734385465,2020
2,0,30.0,-15.0,0,61.84658438426491,-7.125016348901798,2020
2,0,34.0,23.0,0,60.53924347066124,10.508022140232413,2020
2,0,55.0,-25.0,0,43.01162633521314,-9.782407031807287,2020
2,0,-56.0,23.0,0,41.048751503547585,34.07719528013074,2020
2,0,22.0,-3.0,0,68.06614430096654,-1.5343414997007687,2020
2,0,30.0,-11.0,0,61.0,-5.237476066812514,2020
2,0,85.0,-2.0,1,5.385164807134504,-0.6547804022677002,2020
2,0,-59.0,-13.0,0,33.61547262794322,-22.750976342787634,2020
2,0,-37.0,8.0,1,53.600373133029585,8.583621480113948,2020
2,0,-38.0,-14.0,0,53.85164807134504,-15.068488159492212,2020
2,0,70.0,-13.0,1,23.853720883753127,-4.645078425891606,2020
2,0,-55.0,-20.0,0,40.311288741492746,-29.74488129694222,2020
2,0,54.0,1.0,0,36.013886210738214,0.3978809618345933,2020
2,0,63.0,-24.0,0,36.124783736376884,-8.914926957147866,2020
2,0,-80.0,4.0,0,10.770329614269007,21.80140948635181,2020
2,0,-40.0,-4.0,0,50.15974481593781,-4.573921259900861,2020
2,0,-67.0,1.0,1,23.021728866442675,2.489552921999156,2020
2,0,-53.0,18.0,0,41.14608122288197,25.942295489871672,2020
2,0,-66.0,-17.0,0,29.410882339705484,-35.3112134396332,2020
2,0,80.0,-9.0,0,13.45362404707371,-3.030476845860595,2020
2,0,76.0,0.0,0,14.0,0.0,2020
2,0,58.0,16.0,0,35.77708763999664,6.170175095029609,2020
2,0,88.0,-11.0,0,11.180339887498949,-3.5362533885217107,2020
2,0,81.0,-1.0,0,9.055385138137417,-0.33505921860912397,2020
2,0,76.0,-5.0,0,14.866068747318506,-1.7252548754726524,2020
2,0,54.0,-17.0,0,39.81205847478876,-6.732921326859603,2020
2,0,73.0,-6.0,0,18.027756377319946,-2.1080953123570025,2020
2,0,-74.0,8.0,0,17.88854381999832,26.56505117707799,2020
2,0,64.0,-5.0,0,26.476404589747453,-1.8595993387455583,2020
2,0,26.0,-23.0,0,68.00735254367721,-11.214914684653571,2020
2,0,71.0,12.0,1,22.47220505424423,4.262611122790051,2020
2,0,71.0,2.0,1,19.1049731745428,0.7117122060356939,2020
2,0,80.0,0.0,1,10.0,0.0,2020
2,0,78.0,-3.0,0,12.36931687685298,-1.0230301886678357,2020
2,0,82.0,-5.0,0,9.433981132056603,-1.6651060581036772,2020
2,0,37.0,31.0,0,61.40032573203501,13.717346318360326,2020
2,0,-89.0,13.0,0,13.038404810405298,85.60129464500447,2020
2,0,-85.0,8.0,0,9.433981132056603,57.9946167919165,2020
2,0,69.0,14.0,0,25.238858928247925,5.031934222829206,2020
2,0,65.0,33.0,0,41.400483088968905,12.019002454544527,2020
2,0,-71.0,17.0,0,25.495097567963924,41.82016988013577,2020
2,0,-72.0,10.0,1,20.591260281974,29.054604099077146,2020
2,0,-49.0,24.0,0,47.50789408087881,30.34324888423958,2020
2,0,-61.0,0.0,0,29.0,0.0,2020
2,0,73.0,-12.0,0,20.808652046684813,-4.210498403302206,2020
2,0,79.0,-11.0,0,15.556349186104045,-3.7240579727482874,2020
2,0,83.0,-36.0,0,36.6742416417845,-11.75506275969946,2020
2,0,-76.0,15.0,0,20.518284528683193,46.97493401088198,2020
2,0,55.0,-12.0,0,37.0,-4.730938623779238,2020
2,0,30.0,-17.0,0,62.36184731067546,-8.063246165697251,2020
2,0,-58.0,0.0,0,32.0,0.0,2020
2,0,-75.0,11.0,0,18.601075237738275,36.25383773744479,2020
2,0,22.0,-27.0,0,73.16419889536138,-13.553764097731653,2020
2,0,78.0,-10.0,0,15.620499351813308,-3.406443754994719,2020
2,0,72.0,2.0,0,18.110770276274835,0.7073193685442566,2020
2,0,-64.0,-9.0,0,27.51363298439521,-19.093492000485615,2020
2,0,51.0,1.0,0,39.01281840626232,0.4063462333090346,2020
2,0,-59.0,-12.0,0,33.24154027718932,-21.161259816828277,2020
2,0,74.0,12.0,1,20.0,4.1849161251184155,2020
3,0,-40.0,30.0,0,58.309518948453004,30.96375653207352,2020
3,0,41.0,30.0,0,57.4543296888929,12.898751104164447,2020
3,0,-77.0,-31.0,0,33.61547262794322,-67.24902365721238,2020
3,0,82.0,-8.0,0,11.313708498984761,-2.6630007660671433,2020
3,0,84.0,-6.0,0,8.48528137423857,-1.9749340108819766,2020
3,0,-62.0,-5.0,0,28.442925306655784,-10.124671655397817,2020
3,0,-62.0,-11.0,0,30.083217912982647,-21.44773632710535,2020
3,0,-70.0,22.0,0,29.732137494637012,47.72631099390627,2020
3,0,63.0,22.0,0,34.828149534535996,8.182522997821403,2020
3,0,-69.0,30.0,0,36.61966684720111,55.00797980144134,2020
3,0,-78.0,0.0,0,12.0,0.0,2020
3,0,38.0,18.0,0,55.02726596879042,8.004728857292855,2020
3,0,81.0,0.0,0,9.0,0.0,2020
3,0,-70.0,-1.0,1,20.024984394500787,-2.8624052261117474,2020
3,0,81.0,-17.0,0,19.235384061671343,-5.677416662045332,2020
3,0,-86.0,14.0,0,14.560219778561036,74.05460409907715,2020
3,0,-38.0,-13.0,0,53.600373133029585,-14.036243467926479,2020
3,0,37.0,-24.0,0,58.180752831155424,-10.701350723899148,2020
3,0,61.0,2.0,0,29.068883707497267,0.7588401242685469,2020
3,0,51.0,-23.0,0,45.27692569068709,-9.264523985132985,2020
3,0,-82.0,13.0,0,15.264337522473747,58.3924977537511,2020
3,0,72.0,5.0,0,18.681541692269406,1.7678270558560691,2020
3,0,-65.0,2.0,1,25.079872407968907,4.573921259900861,2020
3,0,76.0,-2.0,0,14.142135623730951,-0.6902771978650786,2020
3,0,82.0,7.0,0,10.63014581273465,2.3305188679789373,2020
3,0,80.0,-31.0,0,32.57299494980466,-10.334502666693783,2020
3,0,-68.0,-4.0,0,22.360679774997898,-10.304846468766033,2020
3,0,-65.0,-5.0,0,25.495097567963924,-11.309932474020213,2020
3,0,-61.0,-16.0,0,33.12099032335839,-28.88658176691071,2020
3,0,-41.0,32.0,0,58.52349955359813,33.146995832256,2020
3,0,-79.0,1.0,0,11.045361017187261,5.194428907734806,2020
3,0,-66.0,0.0,0,24.0,0.0,2020
3,0,-52.0,0.0,0,38.0,0.0,2020
3,0,36.0,0.0,0,54.0,0.0,2020
3,0,36.0,34.0,0,63.812224534175265,15.101098161385437,2020
3,0,84.0,-4.0,0,7.211102550927978,-1.3169124057932626,2020
3,0,45.0,-30.0,0,54.08326913195984,-12.528807709151511,2020
3,0,78.0,5.0,0,13.0,1.7047283190072677,2020
3,0,82.0,3.0,0,8.54400374531753,0.9992436702572906,2020
3,0,80.0,5.0,1,11.180339887498949,1.6846843178962914,2020
3,0,68.0,5.0,0,22.561028345356956,1.8125526855155916,2020
3,0,68.0,4.0,0,22.360679774997898,1.4502162909334282,2020
3,0,-77.0,0.0,0,13.0,0.0,2020
3,0,-41.0,5.0,0,49.25444142409901,5.826342029555775,2020
3,0,-18.0,37.0,0,80.95060222135473,27.19812794850912,2020
3,0,-56.0,21.0,0,39.96248240537617,31.701429669505718,2020
3,0,72.0,4.0,1,18.439088914585774,1.414423211402155,2020
3,0,-48.0,-17.0,0,45.31004303683677,-22.03622694014545,2020
3,0,-63.0,3.0,1,27.16615541441225,6.34019174590991,2020
3,0,-68.0,-3.0,1,22.20360331117452,-7.765166018425333,2020
3,0,77.0,7.0,0,14.7648230602334,2.400214460856639,2020
3,0,-53.0,21.0,0,42.5440947723653,29.577838681261333,2020
3,0,-64.0,3.0,0,26.1725046566048,6.581944655178011,2020
3,0,78.0,-7.0,0,13.892443989449804,-2.3859440303888126,2020
3,0,50.0,20.0,1,44.721359549995796,8.13010235415598,2020
3,0,37.0,8.0,0,53.600373133029585,3.6044205391757043,2020
3,0,-73.0,22.0,0,27.80287754891569,52.30575953331083,2020
3,0,78.0,2.0,0,12.165525060596439,0.682060393172652,2020
3,0,46.0,34.0,0,55.60575509783138,14.036243467926479,2020
3,0,-45.0,-19.0,0,48.84669896727925,-22.890551656248327,2020
3,0,-71.0,-2.0,0,19.1049731745428,-6.009005957494525,2020
3,0,-31.0,-7.0,0,59.413803110051795,-6.766174822553061,2020
3,0,-70.0,12.0,1,23.323807579381203,30.96375653207352,2020
3,0,51.0,31.0,0,49.8196748283246,12.399666426309762,2020
3,0,78.0,9.0,0,15.0,3.0664855011258934,2020
3,0,80.0,2.0,0,10.198039027185569,0.6740368979845053,2020
4,0,68.0,21.0,0,30.4138126514911,7.570888900834287,2020
4,0,-64.0,22.0,0,34.058772731852805,40.23635830927382,2020
4,0,46.0,23.0,0,49.64876634922564,9.598903068541803,2020
4,0,78.0,10.0,0,15.620499351813308,3.406443754994719,2020
4,0,32.0,33.0,0,66.73080248281148,15.135835503748044,2020
4,0,82.0,18.0,0,19.697715603592208,5.974323286480623,2020
4,0,-57.0,21.0,1,39.11521443121589,32.47119229084849,2020
4,0,-64.0,-23.0,0,34.713109915419565,-41.49646835521554,2020
4,0,-49.0,-30.0,0,50.80354318352215,-36.1932073055647,2020
4,0,29.0,6.0,0,61.29437168288782,2.88641854386461,2020
4,0,81.0,-10.0,1,13.45362404707371,-3.3468186417402106,2020
4,0,49.0,20.0,0,45.617978911828175,8.187802011904505,2020
4,0,-32.0,-9.0,0,58.69412236331676,-8.820379552021057,2020
4,0,67.0,-39.0,0,45.27692569068709,-13.950342813377386,2020
4,0,64.0,-4.0,0,26.30589287593181,-1.4878675288277787,2020
4,0,74.0,8.0,1,17.88854381999832,2.792702365713283,2020
4,0,53.0,-1.0,0,37.013511046643494,-0.40066325579215395,2020
4,0,60.0,19.0,0,35.510561809129406,7.219020824869662,2020
4,0,54.0,34.0,0,49.51767361255979,13.28486648490219,2020
4,0,84.0,-2.0,0,6.324555320336759,-0.658543177563603,2020
4,0,66.0,5.0,0,24.515301344262525,1.8357747405456943,2020
4,0,81.0,1.0,0,9.055385138137417,0.33505921860912397,2020
4,0,59.0,-13.0,0,33.61547262794322,-4.986333771235494,2020
4,0,67.0,2.0,0,23.08679276123039,0.7298430640241027,2020
4,0,43.0,26.0,0,53.71219600798314,11.061182461591796,2020
4,0,-22.0,-20.0,0,70.8801805866774,-16.389540334034784,2020
4,0,29.0,33.0,0,69.35416353759881,15.499275376500837,2020
4,0,-32.0,33.0,0,66.73080248281148,29.638383688151343,2020
4,0,42.0,12.0,0,49.47726750741192,5.194428907734806,2020
4,0,87.0,5.0,0,5.830951894845301,1.6180945327374552,2020
4,0,40.0,25.0,0,55.90169943749474,10.885527054658738,2020
4,0,87.0,14.0,0,14.317821063276353,4.522454146401992,2020
4,0,67.0,16.0,0,28.0178514522438,5.818970901394578,2020
4,0,31.0,30.0,0,66.18912297349165,13.924773220409437,2020
4,0,-72.0,12.0,0,21.633307652783937,33.690067525979785,2020
4,0,58.0,23.0,0,39.408120990476064,8.833414651219002,2020
4,0,74.0,1.0,0,16.0312195418814,0.34936017950278536,2020
4,0,69.0,0.0,0,21.0,0.0,2020
4,0,-55.0,-10.0,0,36.40054944640259,-15.945395900922854,2020
4,0,-82.0,-16.0,0,17.88854381999832,-63.43494882292201,2020
4,0,84.0,8.0,0,10.0,2.632434868986484,2020
4,0,70.0,12.0,0,23.323807579381203,4.289153328819018,2020
4,0,-68.0,41.0,0,46.52956049652737,61.78264414527071,2020
4,0,-32.0,-5.0,0,58.215118311311535,-4.927109947649014,2020
4,0,77.0,10.0,0,16.401219466856727,3.426793157290484,2020
4,0,-78.0,6.0,0,13.416407864998739,26.56505117707799,2020
4,0,29.0,-9.0,0,61.66036003787198,-4.32506043473846,2020
4,0,64.0,-5.0,1,26.476404589747453,-1.8595993387455583,2020
4,0,72.0,-20.0,0,26.90724809414742,-7.037940763184669,2020
4,0,-54.0,-1.0,0,36.013886210738214,-1.5911402711945872,2020
4,0,-35.0,20.0,0,58.52349955359813,19.98310652189998,2020
4,0,83.0,4.0,1,8.06225774829855,1.3245219122911984,2020
4,0,76.0,2.0,0,14.142135623730951,0.6902771978650786,2020
4,0,67.0,-38.0,0,44.41846462902562,-13.60610305424931,2020
4,0,82.0,2.0,0,8.246211251235321,0.6661999701831416,2020
4,0,-52.0,-35.0,0,51.66236541235796,-42.6467031338917,2020
4,0,-63.0,-18.0,0,32.449961479175904,-33.690067525979785,2020
4,0,-82.0,0.0,0,8.0,0.0,2020
4,0,45.0,8.0,0,45.70557952810576,3.3913394197963505,2020
5,0,-76.0,19.0,0,23.600847442411894,53.615648184164115,2020
5,0,-48.0,-28.0,0,50.47771785649585,-33.690067525979785,2020
5,0,81.0,10.0,0,13.45362404707371,3.3468186417402106,2020
5,0,-52.0,20.0,0,42.941821107167776,27.758540601060023,2020
5,0,-60.0,2.0,0,30.066592756745816,3.8140748342903543,2020
5,0,-42.0,37.0,0,60.60528029800704,37.62623363866979,2020
5,0,-81.0,-7.0,1,11.40175425099138,-37.874983651098205,2020
5,0,-74.0,-15.0,0,21.93171219946131,-43.15238973400541,2020
5,0,74.0,1.0,1,16.0312195418814,0.34936017950278536,2020
5,0,53.0,-6.0,0,37.48332962798263,-2.402609468986042,2020
5,0,-36.0,6.0,0,54.3323108288245,6.34019174590991,2020
5,0,-53.0,-24.0,0,44.10215414239989,-32.96940390346213,2020
5,0,-75.0,0.0,1,15.0,0.0,2020
5,0,61.0,23.0,0,37.013511046643494,8.66060367082979,2020
5,0,-37.0,21.0,0,57.0087712549569,21.61477894278625,2020
5,0,40.0,3.0,0,50.08991914547278,1.3219756595369827,2020
5,0,-34.0,-29.0,0,63.06346010171025,-27.377702771331727,2020
5,0,83.0,-7.0,0,9.899494936611665,-2.317062385871327,2020
5,0,67.0,-8.0,0,24.351591323771842,-2.917007286627713,2020
5,0,48.0,-28.0,0,50.47771785649585,-11.469530332866904,2020
5,0,-57.0,-26.0,0,42.01190307520001,-38.23382517744694,2020
5,0,-51.0,-31.0,0,49.8196748283246,-38.480198248343015,2020
5,0,64.0,-2.0,0,26.076809620810597,-0.7440592028887094,2020
5,0,-34.0,-28.0,0,62.609903369994115,-26.56505117707799,2020
5,0,56.0,-7.0,0,34.713109915419565,-2.7449558938381364,2020
5,0,-40.0,-28.0,0,57.30619512757761,-29.248826336546973,2020
5,0,61.0,-16.0,1,33.12099032335839,-6.048506661000621,2020
5,0,40.0,0.0,0,50.0,0.0,2020
5,0,-63.0,6.0,0,27.65863337187866,12.528807709151511,2020
5,0,70.0,-15.0,0,25.0,-5.35582504285519,2020
5,0,83.0,-11.0,0,13.038404810405298,-3.638186577864666,2020
5,0,40.0,-25.0,1,55.90169943749474,-10.885527054658738,2020
5,0,-30.0,-2.0,0,60.03332407921454,-1.9091524329963763,2020
5,0,-67.0,2.0,0,23.08679276123039,4.969740728110304,2020
5,0,-35.0,35.0,0,65.19202405202648,32.47119229084849,2020
5,0,55.0,-2.0,0,35.05709628591621,-0.7902365024291875,2020
5,0,51.0,-20.0,0,43.829214001622255,-8.073204875825194,2020
5,0,-79.0,4.0,0,11.704699910719626,19.98310652189998,2020
5,0,-73.0,-4.0,0,17.46424919657298,-13.240519915187205,2020
5,0,-88.0,6.0,1,6.324555320336759,71.56505117707799,2020
5,0,51.0,-18.0,1,42.95346318982906,-7.275004957889255,2020
5,0,-72.0,5.0,1,18.681541692269406,15.524110996754258,2020
5,0,37.0,36.0,0,64.07027391856539,15.826154076172548,2020
5,0,34.0,37.0,0,67.11929677819934,16.61442448912639,2020
5,0,81.0,-7.0,0,11.40175425099138,-2.3441324740698417,2020
5,0,85.0,-6.0,0,7.810249675906654,-1.9636575340519626,2020
5,0,-54.0,-26.0,0,44.40720662234904,-35.83765295427829,2020
5,0,82.0,-10.0,0,12.806248474865697,-3.3274042417265695,2020
5,0,49.0,38.0,0,55.90169943749474,15.28999135822399,2020
5,0,-36.0,30.0,0,61.773780845922005,29.054604099077146,2020
5,0,-38.0,2.0,0,52.03844732503075,2.2025981617658053,2020
5,0,83.0,13.0,0,14.7648230602334,4.297386663941696,2020
5,0,78.0,-18.0,1,21.633307652783937,-6.115503566285407,2020
5,1,33.0,32.0,1,65.36818798161687,14.582942329484077,2020
6,0,-75.0,-25.0,0,29.154759474226502,-59.03624346792648,2020
6,0,-54.0,-6.0,0,36.49657518178932,-9.462322208025617,2020
6,0,78.0,4.0,0,12.649110640673518,1.3639275316029187,2020
6,0,-81.0,4.0,0,9.848857801796104,23.962488974578186,2020
6,0,-78.0,3.0,0,12.36931687685298,14.036243467926479,2020
6,0,72.0,-7.0,0,19.313207915827967,-2.4742044681704494,2020
6,0,-73.0,11.0,0,20.248456731316587,32.9052429229879,2020
6,0,-47.0,-26.0,0,50.24937810560445,-31.159304508344384,2020
6,0,-61.0,21.0,0,35.805027579936315,35.90972307917768,2020
6,0,-69.0,-27.0,0,34.20526275297414,-52.1250163489018,2020
6,0,-56.0,37.0,0,50.24937810560445,47.41950921665634,2020
6,0,62.0,-16.0,0,32.2490309931942,-6.009005957494525,2020
6,0,-65.0,-10.0,0,26.92582403567252,-21.80140948635181,2020
6,0,-61.0,2.0,0,29.068883707497267,3.945186229037563,2020
6,0,-53.0,4.0,0,37.21558813185679,6.170175095029609,2020
6,0,-56.0,-35.0,0,48.79549159502341,-45.830315486258016,2020
6,0,83.0,2.0,0,7.280109889280518,0.662349447372199,2020
6,0,-44.0,-31.0,0,55.47071299343465,-33.97654403625686,2020
6,0,-46.0,8.0,0,44.721359549995796,10.304846468766033,2020
6,0,-84.0,-3.0,1,6.708203932499369,-26.56505117707799,2020
6,0,35.0,32.0,0,63.631753079732135,14.359336544244634,2020
6,0,-58.0,30.0,0,43.86342439892262,43.15238973400541,2020
6,0,79.0,13.0,0,17.029386365926403,4.398705354995532,2020
6,0,72.0,-2.0,0,18.110770276274835,-0.7073193685442566,2020
6,0,73.0,-3.0,0,17.26267650163207,-1.0544045035218386,2020
6,0,46.0,-9.0,0,44.91102314577124,-3.786112035381586,2020
6,0,-60.0,-17.0,0,34.48187929913333,-29.538782259558097,2020
6,0,59.0,-13.0,0,33.61547262794322,-4.986333771235494,2020
6,0,37.0,7.0,0,53.46026561849464,3.154842864791977,2020
6,0,1.0,-30.0,0,93.92017887546851,-18.24585452757825,2020
6,0,37.0,-27.0,0,59.481089431852205,-12.002294898783708,2020
6,0,-50.0,34.0,0,52.49761899362675,40.36453657309736,2020
6,0,-44.0,-23.0,0,51.42956348249516,-26.56505117707799,2020
6,0,-83.0,5.0,0,8.602325267042627,35.53767779197438,2020
6,0,43.0,-19.0,0,50.695167422546305,-8.13010235415598,2020
6,0,31.0,-15.0,0,60.876925020897694,-7.0667297164010785,2020
6,0,-78.0,2.0,0,12.165525060596439,9.462322208025617,2020
6,0,77.0,2.0,0,13.152946437965905,0.6861441978352362,2020
6,0,-75.0,-6.0,0,16.15549442140351,-21.80140948635181,2020
6,0,-76.0,3.0,0,14.317821063276353,12.094757077012101,2020
6,0,-73.0,16.0,0,23.345235059857504,43.264295411071615,2020
6,0,72.0,1.0,0,18.027756377319946,0.3536731592464612,2020
6,0,-72.0,5.0,0,18.681541692269406,15.524110996754258,2020
6,0,-35.0,14.0,0,56.753854494650845,14.281095735970823,2020
6,0,-76.0,4.0,0,14.560219778561036,15.945395900922854,2020
